175,2023-08-08 00:00:00,FQ2,0,600,8,20,10,0
176,2023-08-08 00:00:00,FQ2,0,1500,12,40,16,50
177,2023-08-08 00:00:00,FQ1,0,900,12,40,17,20
178,2023-08-08 00:00:00,MQ1,0,1400,8,20,17,20
179,2023-08-08 00:00:00,FQ7,0,400,8,20,9,35
180,2023-08-08 00:00:00,FQ7,0,1400,12,40,17,20
181,2023-08-09 00:00:00,FQ6,0,433,8,50,10,0
182,2023-08-09 00:00:00,FQ6,0,1367,13,10,17,20
183,2023-08-09 00:00:00,FQ2,0,650,8,20,10,0
184,2023-08-09 00:00:00,FQ2,0,1200,15,10,18,25
185,2023-08-09 00:00:00,FQ1,0,700,15,10,18,25
186,2023-08-09 00:00:00,MQ1,0,1500,8,20,18,25
187,2023-08-09 00:00:00,FQ7,0,530,8,20,10,0
188,2023-08-09 00:00:00,FQ7,0,1010,15,10,18,20
189,2023-08-09 00:00:00,FQ8,0,650,8,20,12,0
190,2023-08-10 00:00:00,FQ9,0,1000,8,20,14,50
191,2023-08-10 00:00:00,FQ8,0,1150,8,20,14,50
192,2023-08-10 00:00:00,FQ6,0,450,8,50,10,0
193,2023-08-10 00:00:00,FQ6,0,1450,12,40,17,20
194,2023-08-10 00:00:00,MQ1,0,1300,8,20,17,20
195,2023-08-10 00:00:00,FQ7,0,1000,15,10,18,20
196,2023-08-10 00:00:00,FQ2,0,650,8,20,10,0
197,2023-08-10 00:00:00,FQ2,0,1900,12,40,18,25
198,2023-08-17 00:00:00,FQ8,0,500,8,20,12,0
199,2023-08-17 00:00:00,FQ6,0,2300,8,50,17,20
200,2023-08-17 00:00:00,FQ7,0,2670,8,20,17,20
201,2023-08-18 00:00:00,FQ6,0,750,12,40,15,0
202,2023-08-17 00:00:00,FQ3,0,100,14,40,15,0
203,2023-08-18 00:00:00,FQ3,0,1850,8,20,15,0
204,2023-08-18 00:00:00,FQ7,0,1330,13,10,17,20
205,2023-08-17 00:00:00,FQ9,0,900,8,20,15,0
206,2023-08-18 00:00:00,FQ9,0,1050,8,20,15,0
207,2023-08-21 00:00:00,FQ9,0,1095,8,20,15,0
208,2023-08-22 00:00:00,FQ6,0,700,8,50,11,0
209,2023-08-22 00:00:00,FQ9,0,1200,8,20,15,0
210,2023-08-23 00:00:00,FQ9,0,1250,8,20,15,0
211,2023-08-24 00:00:00,FQ9,0,350,8,20,10,0
212,2023-08-24 00:00:00,FQ7,0,680,15,10,17,20
213,2023-08-25 00:00:00,FQ9,0,700,8,20,11,45
214,2023-08-25 00:00:00,FQ6,0,150,14,30,15,0
215,2023-08-25 00:00:00,FQ8,0,950,8,20,15,0
216,2023-08-25 00:00:00,FQ7,0,320,8,20,9,25
217,2023-08-28 00:00:00,FQ6,0,500,15,40,17,20
218,2023-08-29 00:00:00,FQ6,0,750,12,40,15,0
219,2023-08-30 00:00:00,FQ7,0,1100,12,40,17,20
220,2023-08-30 00:00:00,FQ1,0,300,15,10,17,20
221,2023-08-31 00:00:00,FQ6,0,290,8,50,10,0
222,2023-08-31 00:00:00,FQ6,0,1310,12,40,17,20
223,2023-08-31 00:00:00,FQ7,0,435,8,20,10,0
224,2023-08-31 00:00:00,FQ7,0,1215,12,40,17,20
225,2023-09-01 00:00:00,FQ7,0,160,8,20,8,55
226,2023-09-01 00:00:00,FQ7,0,790,12,40,15,55
227,2023-09-04 00:00:00,FQ1,0,350,15,10,17,20
228,2023-09-04 00:00:00,FQ7,0,1350,12,40,17,20
229,2023-09-04 00:00:00,FQ2,0,800,14,40,17,20
230,2023-09-04 00:00:00,FQ3,0,1700,8,20,15,0
231,2023-09-05 00:00:00,FQ2,0,700,14,35,16,50
232,2023-09-05 00:00:00,FQ1,0,450,15,10,17,20
233,2023-09-05 00:00:00,FQ7,0,750,14,35,17,20
234,2023-09-05 00:00:00,FQ3,0,1750,8,20,15,0
235,2023-09-06 00:00:00,FQ3,0,1100,8,20,12,0
236,2023-09-06 00:00:00,FQ1,0,450,15,10,17,20
237,2023-09-06 00:00:00,FQ7,0,1110,13,40,17,20
238,2023-09-06 00:00:00,FQ2,0,400,13,37,14,41
239,2023-09-07 00:00:00,FQ3,0,1150,8,20,12,0
240,2023-09-07 00:00:00,FQ7,0,1400,12,40,17,20
